10/3/2013 12:00:00 AM	0	0
10/3/2013 12:01:00 AM	0	0
10/3/2013 12:02:00 AM	0	0
10/3/2013 12:03:00 AM	0	0
10/3/2013 12:04:00 AM	0	0
10/3/2013 12:05:00 AM	0	0
10/3/2013 12:06:00 AM	0	0
10/3/2013 12:07:00 AM	0	0
10/3/2013 12:08:00 AM	0	0
10/3/2013 12:09:00 AM	0	0
10/3/2013 12:10:00 AM	0	0
10/3/2013 12:11:00 AM	0	0
10/3/2013 12:12:00 AM	0	0
10/3/2013 12:13:00 AM	0	0
10/3/2013 12:14:00 AM	0	0
10/3/2013 12:15:00 AM	0	0
10/3/2013 12:16:00 AM	0	0
10/3/2013 12:17:00 AM	0	0
10/3/2013 12:18:00 AM	0	0
10/3/2013 12:19:00 AM	0	0
10/3/2013 12:20:00 AM	0	0
10/3/2013 12:21:00 AM	0	0
10/3/2013 12:22:00 AM	0	0
10/3/2013 12:23:00 AM	0	0
10/3/2013 12:24:00 AM	0	0
10/3/2013 12:25:00 AM	0	0
10/3/2013 12:26:00 AM	0	0
10/3/2013 12:27:00 AM	0	0
10/3/2013 12:28:00 AM	0	0
10/3/2013 12:29:00 AM	0	0
10/3/2013 12:30:00 AM	0	0
10/3/2013 12:31:00 AM	0	0
10/3/2013 12:32:00 AM	0	0
10/3/2013 12:33:00 AM	0	0
10/3/2013 12:34:00 AM	0	0
10/3/2013 12:35:00 AM	0	0
10/3/2013 12:36:00 AM	0	0
10/3/2013 12:37:00 AM	0	0
10/3/2013 12:38:00 AM	0	0
10/3/2013 12:39:00 AM	0	0
10/3/2013 12:40:00 AM	0	0
10/3/2013 12:41:00 AM	0	0
10/3/2013 12:42:00 AM	0	0
10/3/2013 12:43:00 AM	0	0
10/3/2013 12:44:00 AM	0	0
10/3/2013 12:45:00 AM	0	0
10/3/2013 12:46:00 AM	0	0
10/3/2013 12:47:00 AM	0	0
10/3/2013 12:48:00 AM	0	0
10/3/2013 12:49:00 AM	0	0
10/3/2013 12:50:00 AM	0	0
10/3/2013 12:51:00 AM	0	0
10/3/2013 12:52:00 AM	0	0
10/3/2013 12:53:00 AM	0	0
10/3/2013 12:54:00 AM	0	0
10/3/2013 12:55:00 AM	0	0
10/3/2013 12:56:00 AM	0	0
10/3/2013 12:57:00 AM	0	0
10/3/2013 12:58:00 AM	0	0
10/3/2013 12:59:00 AM	0	0
10/3/2013 1:00:00 AM	0	0
10/3/2013 1:01:00 AM	0	0
10/3/2013 1:02:00 AM	0	0
10/3/2013 1:03:00 AM	0	0
10/3/2013 1:04:00 AM	0	0
10/3/2013 1:05:00 AM	0	0
10/3/2013 1:06:00 AM	0	0
10/3/2013 1:07:00 AM	0	0
10/3/2013 1:08:00 AM	0	0
10/3/2013 1:09:00 AM	0	0
10/3/2013 1:10:00 AM	0	0
10/3/2013 1:11:00 AM	0	0
10/3/2013 1:12:00 AM	0	0
10/3/2013 1:13:00 AM	0	0
10/3/2013 1:14:00 AM	39	16
10/3/2013 1:15:00 AM	40	51
10/3/2013 1:16:00 AM	43	34
10/3/2013 1:17:00 AM	41	38
10/3/2013 1:18:00 AM	41	33
10/3/2013 1:19:00 AM	43	31
10/3/2013 1:20:00 AM	40	28
10/3/2013 1:21:00 AM	44	17
10/3/2013 1:22:00 AM	42	16
10/3/2013 1:23:00 AM	45	23
10/3/2013 1:24:00 AM	45	19
10/3/2013 1:25:00 AM	85	57
10/3/2013 1:26:00 AM	88	81
10/3/2013 1:27:00 AM	145	166
10/3/2013 1:28:00 AM	130	258
10/3/2013 1:29:00 AM	131	296
10/3/2013 1:30:00 AM	127	360
10/3/2013 1:31:00 AM	133	329
10/3/2013 1:32:00 AM	129	353
10/3/2013 1:33:00 AM	133	362
10/3/2013 1:34:00 AM	131	340
10/3/2013 1:35:00 AM	126	304
10/3/2013 1:36:00 AM	131	312
10/3/2013 1:37:00 AM	128	236
10/3/2013 1:38:00 AM	139	246
10/3/2013 1:39:00 AM	140	218
10/3/2013 1:40:00 AM	132	186
10/3/2013 1:41:00 AM	127	178
10/3/2013 1:42:00 AM	130	175
10/3/2013 1:43:00 AM	127	180
10/3/2013 1:44:00 AM	135	141
10/3/2013 1:45:00 AM	130	138
10/3/2013 1:46:00 AM	129	127
10/3/2013 1:47:00 AM	131	113
10/3/2013 1:48:00 AM	131	100
10/3/2013 1:49:00 AM	129	88
10/3/2013 1:50:00 AM	127	104
10/3/2013 1:51:00 AM	130	87
10/3/2013 1:52:00 AM	127	71
10/3/2013 1:53:00 AM	141	57
10/3/2013 1:54:00 AM	129	50
10/3/2013 1:55:00 AM	168	61
10/3/2013 1:56:00 AM	166	91
10/3/2013 1:57:00 AM	177	101
10/3/2013 1:58:00 AM	175	106
10/3/2013 1:59:00 AM	179	60
10/3/2013 2:00:00 AM	168	51
10/3/2013 2:01:00 AM	178	61
10/3/2013 2:02:00 AM	148	50
10/3/2013 2:03:00 AM	172	63
10/3/2013 2:04:00 AM	167	48
10/3/2013 2:05:00 AM	133	35
10/3/2013 2:06:00 AM	167	33
10/3/2013 2:07:00 AM	166	32
10/3/2013 2:08:00 AM	122	20
10/3/2013 2:09:00 AM	144	36
10/3/2013 2:10:00 AM	144	20
10/3/2013 2:11:00 AM	175	22
10/3/2013 2:12:00 AM	181	36
10/3/2013 2:13:00 AM	187	36
10/3/2013 2:14:00 AM	137	43
10/3/2013 2:15:00 AM	133	42
10/3/2013 2:16:00 AM	144	33
10/3/2013 2:17:00 AM	135	65
10/3/2013 2:18:00 AM	133	44
10/3/2013 2:19:00 AM	142	55
10/3/2013 2:20:00 AM	139	41
10/3/2013 2:21:00 AM	141	42
10/3/2013 2:22:00 AM	135	32
10/3/2013 2:23:00 AM	97	41
10/3/2013 2:24:00 AM	138	18
10/3/2013 2:25:00 AM	90	35
10/3/2013 2:26:00 AM	90	28
10/3/2013 2:27:00 AM	90	38
10/3/2013 2:28:00 AM	88	23
10/3/2013 2:29:00 AM	88	15
10/3/2013 2:30:00 AM	128	33
10/3/2013 2:31:00 AM	129	26
10/3/2013 2:32:00 AM	124	24
10/3/2013 2:33:00 AM	128	32
10/3/2013 2:34:00 AM	136	13
10/3/2013 2:35:00 AM	173	19
10/3/2013 2:36:00 AM	139	113
10/3/2013 2:37:00 AM	126	209
10/3/2013 2:38:00 AM	125	432
10/3/2013 2:39:00 AM	127	557
10/3/2013 2:40:00 AM	127	542
10/3/2013 2:41:00 AM	135	523
10/3/2013 2:42:00 AM	137	593
10/3/2013 2:43:00 AM	144	537
10/3/2013 2:44:00 AM	133	482
10/3/2013 2:45:00 AM	186	481
10/3/2013 2:46:00 AM	179	410
10/3/2013 2:47:00 AM	135	377
10/3/2013 2:48:00 AM	129	346
10/3/2013 2:49:00 AM	166	311
10/3/2013 2:50:00 AM	104	328
10/3/2013 2:51:00 AM	134	273
10/3/2013 2:52:00 AM	88	236
10/3/2013 2:53:00 AM	133	217
10/3/2013 2:54:00 AM	135	191
10/3/2013 2:55:00 AM	136	173
10/3/2013 2:56:00 AM	130	143
10/3/2013 2:57:00 AM	97	138
10/3/2013 2:58:00 AM	136	119
10/3/2013 2:59:00 AM	123	92
10/3/2013 3:00:00 AM	135	125
10/3/2013 3:01:00 AM	94	84
10/3/2013 3:02:00 AM	94	78
10/3/2013 3:03:00 AM	201	378
10/3/2013 3:04:00 AM	219	406
10/3/2013 3:05:00 AM	265	496
10/3/2013 3:06:00 AM	268	566
10/3/2013 3:07:00 AM	230	624
10/3/2013 3:08:00 AM	191	600
10/3/2013 3:09:00 AM	275	571
10/3/2013 3:10:00 AM	296	589
10/3/2013 3:11:00 AM	228	543
10/3/2013 3:12:00 AM	229	519
10/3/2013 3:13:00 AM	146	444
10/3/2013 3:14:00 AM	299	574
10/3/2013 3:15:00 AM	224	460
10/3/2013 3:16:00 AM	279	483
10/3/2013 3:17:00 AM	280	409
10/3/2013 3:18:00 AM	289	318
10/3/2013 3:19:00 AM	299	303
10/3/2013 3:20:00 AM	298	279
10/3/2013 3:21:00 AM	261	248
10/3/2013 3:22:00 AM	259	230
10/3/2013 3:23:00 AM	258	193
10/3/2013 3:24:00 AM	308	225
10/3/2013 3:25:00 AM	302	245
10/3/2013 3:26:00 AM	291	307
10/3/2013 3:27:00 AM	348	271
10/3/2013 3:28:00 AM	352	199
10/3/2013 3:29:00 AM	331	221
10/3/2013 3:30:00 AM	231	167
10/3/2013 3:31:00 AM	339	120
10/3/2013 3:32:00 AM	202	106
10/3/2013 3:33:00 AM	184	93
10/3/2013 3:34:00 AM	193	64
10/3/2013 3:35:00 AM	181	57
10/3/2013 3:36:00 AM	122	23
10/3/2013 3:37:00 AM	168	68
10/3/2013 3:38:00 AM	149	120
10/3/2013 3:39:00 AM	253	379
10/3/2013 3:40:00 AM	220	436
10/3/2013 3:41:00 AM	224	754
10/3/2013 3:42:00 AM	267	656
10/3/2013 3:43:00 AM	228	646
10/3/2013 3:44:00 AM	245	509
10/3/2013 3:45:00 AM	234	446
10/3/2013 3:46:00 AM	190	347
10/3/2013 3:47:00 AM	189	310
10/3/2013 3:48:00 AM	180	240
10/3/2013 3:49:00 AM	196	207
10/3/2013 3:50:00 AM	235	183
10/3/2013 3:51:00 AM	230	167
10/3/2013 3:52:00 AM	217	125
10/3/2013 3:53:00 AM	231	117
10/3/2013 3:54:00 AM	240	95
10/3/2013 3:55:00 AM	190	80
10/3/2013 3:56:00 AM	233	79
10/3/2013 3:57:00 AM	183	28
10/3/2013 3:58:00 AM	208	54
10/3/2013 3:59:00 AM	170	43
10/3/2013 4:00:00 AM	162	26
10/3/2013 4:01:00 AM	233	82
10/3/2013 4:02:00 AM	158	88
10/3/2013 4:03:00 AM	146	112
10/3/2013 4:04:00 AM	212	103
10/3/2013 4:05:00 AM	204	153
10/3/2013 4:06:00 AM	229	180
10/3/2013 4:07:00 AM	220	159
10/3/2013 4:08:00 AM	229	176
10/3/2013 4:09:00 AM	221	147
10/3/2013 4:10:00 AM	223	150
10/3/2013 4:11:00 AM	185	130
10/3/2013 4:12:00 AM	185	100
10/3/2013 4:13:00 AM	184	84
10/3/2013 4:14:00 AM	172	83
10/3/2013 4:15:00 AM	184	89
10/3/2013 4:16:00 AM	185	74
10/3/2013 4:17:00 AM	192	95
10/3/2013 4:18:00 AM	186	50
10/3/2013 4:19:00 AM	188	40
10/3/2013 4:20:00 AM	138	9
10/3/2013 4:21:00 AM	75	0
10/3/2013 4:22:00 AM	51	0
10/3/2013 4:23:00 AM	7	0
10/3/2013 4:24:00 AM	3	0
10/3/2013 4:25:00 AM	39	1
10/3/2013 4:26:00 AM	41	10
10/3/2013 4:27:00 AM	40	14
10/3/2013 4:28:00 AM	40	17
10/3/2013 4:29:00 AM	39	13
10/3/2013 4:30:00 AM	43	13
10/3/2013 4:31:00 AM	40	11
10/3/2013 4:32:00 AM	39	18
10/3/2013 4:33:00 AM	40	11
10/3/2013 4:34:00 AM	45	7
10/3/2013 4:35:00 AM	41	8
10/3/2013 4:36:00 AM	2	0
10/3/2013 4:37:00 AM	41	26
10/3/2013 4:38:00 AM	40	15
10/3/2013 4:39:00 AM	40	7
10/3/2013 4:40:00 AM	98	160
10/3/2013 4:41:00 AM	86	252
10/3/2013 4:42:00 AM	130	427
10/3/2013 4:43:00 AM	55	530
10/3/2013 4:44:00 AM	49	534
10/3/2013 4:45:00 AM	49	462
10/3/2013 4:46:00 AM	105	422
10/3/2013 4:47:00 AM	65	339
10/3/2013 4:48:00 AM	74	315
10/3/2013 4:49:00 AM	53	298
10/3/2013 4:50:00 AM	52	257
10/3/2013 4:51:00 AM	95	229
10/3/2013 4:52:00 AM	99	206
10/3/2013 4:53:00 AM	97	161
10/3/2013 4:54:00 AM	97	129
10/3/2013 4:55:00 AM	104	126
10/3/2013 4:56:00 AM	99	102
10/3/2013 4:57:00 AM	60	56
10/3/2013 4:58:00 AM	142	113
10/3/2013 4:59:00 AM	135	121
10/3/2013 5:00:00 AM	90	88
10/3/2013 5:01:00 AM	140	89
10/3/2013 5:02:00 AM	142	80
10/3/2013 5:03:00 AM	95	52
10/3/2013 5:04:00 AM	75	50
10/3/2013 5:05:00 AM	91	50
10/3/2013 5:06:00 AM	85	38
10/3/2013 5:07:00 AM	86	41
10/3/2013 5:08:00 AM	81	34
10/3/2013 5:09:00 AM	86	24
10/3/2013 5:10:00 AM	90	27
10/3/2013 5:11:00 AM	93	21
10/3/2013 5:12:00 AM	90	27
10/3/2013 5:13:00 AM	87	13
10/3/2013 5:14:00 AM	131	73
10/3/2013 5:15:00 AM	139	103
10/3/2013 5:16:00 AM	139	77
10/3/2013 5:17:00 AM	92	65
10/3/2013 5:18:00 AM	100	64
10/3/2013 5:19:00 AM	91	45
10/3/2013 5:20:00 AM	93	43
10/3/2013 5:21:00 AM	96	40
10/3/2013 5:22:00 AM	96	36
10/3/2013 5:23:00 AM	93	31
10/3/2013 5:24:00 AM	98	18
10/3/2013 5:25:00 AM	182	141
10/3/2013 5:26:00 AM	178	160
10/3/2013 5:27:00 AM	176	155
10/3/2013 5:28:00 AM	127	141
10/3/2013 5:29:00 AM	124	121
10/3/2013 5:30:00 AM	126	110
10/3/2013 5:31:00 AM	127	107
10/3/2013 5:32:00 AM	128	91
10/3/2013 5:33:00 AM	124	65
10/3/2013 5:34:00 AM	127	63
10/3/2013 5:35:00 AM	126	45
10/3/2013 5:36:00 AM	110	38
10/3/2013 5:37:00 AM	127	71
10/3/2013 5:38:00 AM	95	66
10/3/2013 5:39:00 AM	172	85
10/3/2013 5:40:00 AM	187	437
10/3/2013 5:41:00 AM	190	568
10/3/2013 5:42:00 AM	231	771
10/3/2013 5:43:00 AM	205	823
10/3/2013 5:44:00 AM	157	646
10/3/2013 5:45:00 AM	237	522
10/3/2013 5:46:00 AM	200	413
10/3/2013 5:47:00 AM	166	353
10/3/2013 5:48:00 AM	160	282
10/3/2013 5:49:00 AM	170	213
10/3/2013 5:50:00 AM	158	215
10/3/2013 5:51:00 AM	185	150
10/3/2013 5:52:00 AM	217	111
10/3/2013 5:53:00 AM	198	92
10/3/2013 5:54:00 AM	196	60
10/3/2013 5:55:00 AM	190	55
10/3/2013 5:56:00 AM	134	36
10/3/2013 5:57:00 AM	165	39
10/3/2013 5:58:00 AM	165	223
10/3/2013 5:59:00 AM	188	312
10/3/2013 6:00:00 AM	237	329
10/3/2013 6:01:00 AM	280	338
10/3/2013 6:02:00 AM	230	246
10/3/2013 6:03:00 AM	229	296
10/3/2013 6:04:00 AM	211	216
10/3/2013 6:05:00 AM	233	223
10/3/2013 6:06:00 AM	241	317
10/3/2013 6:07:00 AM	286	586
10/3/2013 6:08:00 AM	283	801
10/3/2013 6:09:00 AM	286	1089
10/3/2013 6:10:00 AM	289	1259
10/3/2013 6:11:00 AM	293	1334
10/3/2013 6:12:00 AM	281	1306
10/3/2013 6:13:00 AM	214	1264
10/3/2013 6:14:00 AM	211	1107
10/3/2013 6:15:00 AM	217	1080
10/3/2013 6:16:00 AM	206	974
10/3/2013 6:17:00 AM	193	882
10/3/2013 6:18:00 AM	175	766
10/3/2013 6:19:00 AM	243	779
10/3/2013 6:20:00 AM	255	702
10/3/2013 6:21:00 AM	212	638
10/3/2013 6:22:00 AM	210	581
10/3/2013 6:23:00 AM	156	460
10/3/2013 6:24:00 AM	154	371
10/3/2013 6:25:00 AM	162	359
10/3/2013 6:26:00 AM	152	298
10/3/2013 6:27:00 AM	145	250
10/3/2013 6:28:00 AM	151	222
10/3/2013 6:29:00 AM	143	200
10/3/2013 6:30:00 AM	148	206
10/3/2013 6:31:00 AM	147	195
10/3/2013 6:32:00 AM	148	137
10/3/2013 6:33:00 AM	139	130
10/3/2013 6:34:00 AM	144	90
10/3/2013 6:35:00 AM	141	85
10/3/2013 6:36:00 AM	85	84
10/3/2013 6:37:00 AM	59	83
10/3/2013 6:38:00 AM	62	74
10/3/2013 6:39:00 AM	57	64
10/3/2013 6:40:00 AM	201	639
10/3/2013 6:41:00 AM	174	1002
10/3/2013 6:42:00 AM	193	1471
10/3/2013 6:43:00 AM	205	1693
10/3/2013 6:44:00 AM	241	1459
10/3/2013 6:45:00 AM	260	1111
10/3/2013 6:46:00 AM	220	743
10/3/2013 6:47:00 AM	186	584
10/3/2013 6:48:00 AM	184	430
10/3/2013 6:49:00 AM	208	276
10/3/2013 6:50:00 AM	240	205
10/3/2013 6:51:00 AM	163	110
10/3/2013 6:52:00 AM	217	83
10/3/2013 6:53:00 AM	171	29
10/3/2013 6:54:00 AM	141	10
10/3/2013 6:55:00 AM	145	11
10/3/2013 6:56:00 AM	179	88
10/3/2013 6:57:00 AM	192	49
10/3/2013 6:58:00 AM	145	123
10/3/2013 6:59:00 AM	216	158
10/3/2013 7:00:00 AM	192	167
10/3/2013 7:01:00 AM	58	122
10/3/2013 7:02:00 AM	200	168
10/3/2013 7:03:00 AM	189	137
10/3/2013 7:04:00 AM	195	97
10/3/2013 7:05:00 AM	145	63
10/3/2013 7:06:00 AM	145	50
10/3/2013 7:07:00 AM	151	26
10/3/2013 7:08:00 AM	154	27
10/3/2013 7:09:00 AM	146	42
10/3/2013 7:10:00 AM	139	37
10/3/2013 7:11:00 AM	137	44
10/3/2013 7:12:00 AM	103	6
10/3/2013 7:13:00 AM	98	6
10/3/2013 7:14:00 AM	137	101
10/3/2013 7:15:00 AM	218	366
10/3/2013 7:16:00 AM	194	429
10/3/2013 7:17:00 AM	104	566
10/3/2013 7:18:00 AM	154	810
10/3/2013 7:19:00 AM	150	841
10/3/2013 7:20:00 AM	155	834
10/3/2013 7:21:00 AM	159	787
10/3/2013 7:22:00 AM	162	747
10/3/2013 7:23:00 AM	165	725
10/3/2013 7:24:00 AM	174	610
10/3/2013 7:25:00 AM	168	537
10/3/2013 7:26:00 AM	219	625
10/3/2013 7:27:00 AM	220	636
10/3/2013 7:28:00 AM	232	574
10/3/2013 7:29:00 AM	229	503
10/3/2013 7:30:00 AM	225	365
10/3/2013 7:31:00 AM	218	301
10/3/2013 7:32:00 AM	180	211
10/3/2013 7:33:00 AM	193	187
10/3/2013 7:34:00 AM	176	161
10/3/2013 7:35:00 AM	181	189
10/3/2013 7:36:00 AM	173	173
10/3/2013 7:37:00 AM	161	152
10/3/2013 7:38:00 AM	161	153
10/3/2013 7:39:00 AM	216	437
10/3/2013 7:40:00 AM	194	678
10/3/2013 7:41:00 AM	215	810
10/3/2013 7:42:00 AM	229	821
10/3/2013 7:43:00 AM	205	752
10/3/2013 7:44:00 AM	182	597
10/3/2013 7:45:00 AM	153	464
10/3/2013 7:46:00 AM	208	366
10/3/2013 7:47:00 AM	209	289
10/3/2013 7:48:00 AM	218	317
10/3/2013 7:49:00 AM	205	283
10/3/2013 7:50:00 AM	201	205
10/3/2013 7:51:00 AM	212	134
10/3/2013 7:52:00 AM	176	116
10/3/2013 7:53:00 AM	209	89
10/3/2013 7:54:00 AM	161	53
10/3/2013 7:55:00 AM	216	198
10/3/2013 7:56:00 AM	222	291
10/3/2013 7:57:00 AM	204	327
10/3/2013 7:58:00 AM	198	192
10/3/2013 7:59:00 AM	226	604
10/3/2013 8:00:00 AM	155	308
10/3/2013 8:01:00 AM	199	268
10/3/2013 8:02:00 AM	213	199
10/3/2013 8:03:00 AM	245	136
10/3/2013 8:04:00 AM	244	77
10/3/2013 8:05:00 AM	180	98
10/3/2013 8:06:00 AM	140	67
10/3/2013 8:07:00 AM	148	61
10/3/2013 8:08:00 AM	87	22
10/3/2013 8:09:00 AM	54	6
10/3/2013 8:10:00 AM	57	22
10/3/2013 8:11:00 AM	47	16
10/3/2013 8:12:00 AM	52	7
10/3/2013 8:13:00 AM	49	12
10/3/2013 8:14:00 AM	52	18
10/3/2013 8:15:00 AM	59	20
